product_name,product_id,listing_price,sale_price,brand,description,rating,reviews
NikeCourt Lite 2,AR8836-009,10995.0,4995,Nike,"The NikeCourt Lite 2 is designed to cushion and support your feet during training and play. Created specifically for hard courts, its unique outsole features five distinctive patterns. Each pattern is designed to visually outline 1 of the 5 basic movements new tennis players learn.",0.0,0
Air Max 200 20,CT5062-100,10995.0,10995,Nike,"Inspired by the shimmer of bubbles and water, the Nike Air Max 200 20 features an iridescent design that wows. The shoe boasts a large Air Max unit and exceptional cushioning. Modern detailing radiates cool while providing extreme comfort.",0.0,0
Nike x Undercover Air Max 720,CN2408-001,10995.0,16995,Nike,The Nike x Undercover Air Max 720 brings Jun Takahashi's vision of chaos and balance to Air. 360 degrees of cushioning and a breathable design capture Takahashi's view of the future of fashion.,4.0,3
Air Jordan 13 Retro,414571-030,10995.0,15995,Nike,"Featuring a panther-inspired design that takes after Michael Jordan's on-court presence, the Air Jordan 13 Retro is based on the OG model and has the same responsive cushioning and premium materials that made it famous in the '90s.",3.9,34
Nike Cortez '72 S.D.,CJ2586-100,7995.0,4797,Nike,"Inspired by Phil Knight's ""Shoe Dog"", the Nike Cortez '72 S.D. returns to the OG design with zigzag edges, an exposed foam tongue and minimalist leather. Why? Because you don't change what works.",4.4,9
Nike Xarr,BQ5240-200,12995.0,9097,Nike,"The Nike Xarr sets you up to take on the elements in style. It's crafted with a water-resistant leather upper to help keep you dry and a rubber outsole to combat the season's wet conditions. With intricate detailing and a stylised tongue cover, it's a fresh new look with lots of attitude.",4.8,4
Nike Air Max 97 On Air Jasmine Lasode,CI1504-100,16995.0,13597,Nike,"With a design inspired by a summer evening in London, the Nike Air Max 97 On Air Jasmine Lasode updates a sneaker icon while keeping the details that made it famous: water-ripple lines and full-length Max Air cushioning.",0.0,0
Nike Air Force 1 GORE-TEX ®,CK2630-700,12995.0,9097,Nike,"The Nike Air Force 1 GORE-TEX ® retools the classic Air Force 1 with a street-approved design that meets the standards of GORE-TEX ® waterproof technology. It features water-wicking flat laces, a GORE-TEX ® bootie and GORE-TEX ® branding on the heel.",4.1,18
Kyrie 6 EP 'Chinese New Year',CD5029-001,10995.0,10995,Nike,"According to the four-year cycle of the Chinese zodiac, the year of the mouse represents growth. Through the folk-art tradition of Jianzhi (paper cutting), the Kyrie 6 'Chinese New Year' honours major breakthroughs in Nike innovation with a graphic on the tongue. A watercolour-themed print completes the art-inspired CNY theme.",5.0,1
Nike Fly.By Mid,CD0189-001,10995.0,4495,Nike,"Players who go all out, every play, in every game deserve something special for their effort. The Nike Fly.By Mid provides court-ready cushioning, support and traction for the game's constant multi-directional movements.",0.0,0
Nike Zoom KD12,CK1195-101,10995.0,12995,Nike,"Kevin Durant always looks relaxed—until he attacks. His game is reserved yet explosive, difficult to guard and impossible to stop. The KD12 was built for his dominance and endless energy all game long, with the latest innovation in Nike Zoom Air technology.",5.0,1
Nike Mercurial Vapor 13 Academy MDS MG,CJ1292-401,7495.0,5247,Nike,Dream of speed and play fast in the Nike Mercurial Vapor 13 Academy MDS MG. A streamlined upper combines with a specialised soleplate for high-speed play and supercharged traction.,0.0,0
Nike Mercurial Vapor 13 Elite SE FG,CD6720-808,10995.0,21995,Nike,"Building on the 360-degree Flyknit innovation of the 12, the Nike Mercurial Vapor 13 Elite SE FG adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction.",0.0,0
Nike Epic React Flyknit 2,BQ8928-011,12995.0,10397,Nike,"The Nike Epic React Flyknit 2 takes a step up from its predecessor with smooth, lightweight performance and a bold look. An updated Flyknit upper contours to your foot with a minimal, supportive design. Underfoot, durable Nike React technology defies the odds by being both soft and responsive, for comfort that lasts as long as you can run.",4.1,72
Nike MX-720-818,BV5841-800,10995.0,15995,Nike,"Disrupt the universe in your Nike MX-720-818. Featuring materials inspired by spacesuits and quilted stitching on the upper, it takes the largest Air unit to date and blends it with the futuristic look of the final frontier. Mesh on the upper keeps your feet cool while the clear sole features the black and grey reminiscent of deep space.",4.0,1
Nike Mercurial Vapor 13 Club Neymar Jr. MG,AT7967-104,10995.0,5495,Nike,The Nike Mercurial Vapor 13 Club Neymar Jr. MG wraps your foot for streamlined speed. A versatile multi-ground plate provides traction on natural- and artificial-grass surfaces.,0.0,0
Nike Air Streak Lite,CD4387-100,10995.0,8995,Nike,"The Nike Air Streak Lite puts minimalist style back into the spotlight. Originally created by Nike's first Japanese creation team in 1995, this lightweight, sleek silhouette pushes footwear to a different space.",5.0,1
Nike SB Zoom Stefan Janoski Canvas RM Premium,AQ7878-003,10995.0,7995,Nike,"The Nike SB Zoom Stefan Janoski Canvas RM Premium pairs a minimal look with a modern fit. It has been updated with a new, plush sockliner and a flexible outsole for better boardfeel right out of the box.",1.0,1
Nike Air VaporMax LX,BV1712-001,16995.0,11897,Nike,"The Nike Air VaporMax LX wraps your foot in a stretch-woven material that gives structure and support to your stride. Underfoot, the lightest, most flexible Air Max cushioning to date gives a super-bouncy sensation that rivals running on air.",0.0,0
Nike Wildhorse 6,BV7106-400,10995.0,9995,Nike,"The Nike Wildhorse 6 keeps it stable, secure and lightweight on the trail. An updated outsole delivers the traction you need, while a foam midsole keeps you cushioned on your run.",4.7,3
Nike Air Zoom Pegasus 36,AQ2210-002,10995.0,9995,Nike,"The iconic Nike Air Zoom Pegasus 36 returns with more perforations and engineered mesh in the upper for targeted breathability across high-heat areas. A slimmer heel collar and tongue reduce bulk without compromising comfort, while exposed Flywire cables give you a snug fit at higher speeds.",4.4,19
Nike Air Zoom Wildhorse 5,AQ2222-200,10995.0,8995,Nike,"Built specifically for trails, the Nike Air Zoom Wildhorse 5 keeps you galloping over rough terrain in breathable, multi-layer fabric. A rock plate helps shield your foot, while a Zoom Air heel unit cushions your stride on and off the path.",5.0,6
Nike Air Max 720 Waves,BQ4430-400,15995.0,11197,Nike,"Bring a new point of view to off-court culture in your Nike Air Max 720 Waves. Its low-profile stance showcases Nike's tallest Air unit to date while its D/MS/X design mixes culture with sport, letting you enter a fresh dimension of hoops style with unparalleled comfort.",5.0,4
Nike Benassi JDI BETRUE,CD2717-001,10995.0,4495,Nike,"The Nike Benassi JDI BETRUE Slide creates lightweight comfort in a classic design, while the soft foam sole cushions your every step.",4.3,3
Kyrie 4,943806-602,10995.0,10995,Nike,"The Kyrie 4 Men's Basketball Shoe is ultra-flexible, responsive and supportive. It's designed for Kyrie Irving's sudden changes of direction and smooth yet rapid playing style.",4.1,19
Air Jordan 5 Retro,CN2932-100,10995.0,18995,Nike,"The Air Jordan 5 Retro brings back the original that was inspired by WWII fighter planes, featuring a mid-top profile and synthetic leather. An inner-sleeve creates a snug, comfortable feel.",4.6,8
Nike Flex 2020 RN,CI9994-001,10995.0,6995,Nike,"The Nike Flex 2020 RN has a stretchy mesh upper that adapts to your foot as you run while also giving you a secure fit. Ideal for short routes, it keeps your foot cushioned and comfortable.",0.0,0
Nike Drop-Type Premium,CN6916-100,10995.0,6995,Nike,"The Nike Drop-Type Premium is inspired by classic tennis shoes in the NikeCourt family. Part of the N354 family that nods to Steve Prefontaine's fastest mile, it offers distinct design lines that borrow from the All Court 2.",4.0,6
Jordan Modero 2 VP,CU2708-901,10995.0,4495,Nike,"Versatile, easy to wear and light on your feet. The Jordan Modero 2 Slide offers a plush, comfortable feel with a lively vibe you'll love to rock all day. Multicoloured shoelace details on the strap offer a pop of colour.",0.0,0
Nike React Metcon,BQ6044-100,10995.0,12995,Nike,"The Nike React Metcon takes the stability and traction from the training original and pairs it with Nike's most comfortable cushioning. Tackle high-impact and lifting workouts with a light, breathable upper and durable grip to keep you going.",3.9,10
Nike Joyride Dual Run,CD4365-003,10995.0,7697,Nike,The Nike Joyride Dual Run blazes its own route. Tiny foam beads underfoot combined with traditional cushioning in the forefoot give an incredibly smooth feel that contours to your foot.,4.3,3
Nike Classic Cortez,749571-154,10995.0,6595,Nike,"The Nike Classic Cortez Shoe is Nike's original running shoe, designed by Bill Bowerman and released in 1972. This version features a leather and synthetic leather construction for added durability.",4.2,5
Nike React Element 55 Premium,CI3835-002,11995.0,7197,Nike,"The Nike React Element 55 borrows design lines from heritage runners like the Nike Internationalist, then places it all on Nike React technology.",5.0,1
Nike Mercurial Vapor 13 Academy MDS TF,CJ1306-401,7495.0,5247,Nike,"Dream of speed and play fast in the Nike Mercurial Vapor 13 Academy MDS TF. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on turf.",0.0,0
Jordan 'Why Not?' Zer0.2 SE,CW6565-900,10995.0,11995,Nike,"Why not take the shot? Why not attack the full length of the court? Why not crash the boards and steal every ball and rain assists like water? The Jordan 'Why Not?' Zer0.2 SE celebrates Russell Westbrook's calculated chaos by combining materials that work in lightweight harmony—because, well, why not?",0.0,0
Nike Joyride CC,AO1742-004,11995.0,8397,Nike,"Lounge wherever you go and let the Nike Joyride CC take you into a new world of cosy by placing your feet directly on the soft cushioning of its innovative bead-pods. Bold colour-blocking and exaggerated textures add unrivalled depth to your fun, edgy attitude.",5.0,4
Nike Tiempo Legend 8 Club TF,AT6109-606,10995.0,4495,Nike,The Nike Tiempo Legend 8 Club TF takes the touch of textured synthetic leather and adds a grippy rubber outsole for multi-directional traction.,0.0,0
Nike Phantom Vision 2 Academy Dynamic Fit TF,CD4172-606,10995.0,8495,Nike,The Nike Phantom Vision 2 Academy Dynamic Fit TF has a textured NIKESKIN overlay for durability and precise touch. Covered laces keep your striking surface clear.,0.0,0
Nike Zoom Fly Flyknit,AR4561-200,10995.0,15995,Nike,Nike Zoom Fly Flyknit Men's Running Shoe is built for record-breaking speed. The Flyknit upper delivers ultra-lightweight support that fits like a glove.,4.2,42
Nike Air Max 98 SE,CD0132-001,10995.0,15995,Nike,"The Nike Air Max 98 Shoe brings back retro Air Max style with modern comfort. The leather and mesh upper provides durable breathability while a full-length, visible Max Air unit offers responsive cushioning.",0.0,0
Nike Air Max Tailwind IV SP,BV1357-003,15995.0,9597,Nike,The Nike Air Max Tailwind IV SP gives a new look to the '90s classic. Max Air units give you comfort and style that last.,3.0,5
Jordan Proto-Lyte,AT3381-008,7995.0,6397,Nike,"Featuring soft foam cushioning and lightweight, woven fabric in the upper, the Jordan Proto-Lyte is made for all-day, bouncy comfort.",2.4,5
Nike Mercurial Superfly 7 Academy TF,AT7978-414,8495.0,5947,Nike,"The soft upper of the Nike Mercurial Superfly 7 Academy TF Shoe wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on turf.",5.0,1
Nike x Hawkins High Cortez,CJ6106-100,10995.0,9995,Nike,"Nodding to Hawkins High from the hit TV show ""Stranger Things"", the Nike x Hawkins High Cortez combines premium materials laid out using the Tiger Pride green and orange with hidden details and show references throughout, including three distinct ""Stranger Things"" pins.",5.0,1
Nike Epic Phantom React Flyknit Icon Clash,CK0089-100,13995.0,9797,Nike,"Soft to the touch, the Nike Epic Phantom React Flyknit Icon Clash is lace-free for a slip-on design that gets you up and moving in no time. A snug, sock-like fit and breathable upper material feel as though the Phantom ""disappears"" as you run.",0.0,0
Nike Air Max 2090,CT7695-401,10995.0,11995,Nike,"Bring the past into the future with the Nike Air Max 2090, a bold look inspired by the DNA of the iconic Air Max 90. Brand-new Nike Air cushioning underfoot adds unparalleled comfort while transparent fabric on the upper is blended with timeless OG features for an edgy, modernised look.",4.8,4
Nike Phantom Vision Academy Dynamic Fit MG,AO3258-080,8495.0,5947,Nike,The Nike Phantom Vision Academy Dynamic Fit MG brings the fierce precision of street play to the pitch. A foot-hugging sleeve has a custom feel and the Ghost Laces system tights with 1 pull and is hidden for a bigger striking surface.,4.0,5
NikeCourt Air Max Vapor Wing MS,BQ0129-106,10995.0,6495,Nike,"The NikeCourt Air Max Vapor Wing MS is the perfect pairing of style and comfort for your match. Translucent textile shows off the technology within, while rubber on the toe increases durability. An Air Max unit provides legendary, lightweight cushioning.",3.5,2
LeBron x John Elliott Icon,AQ0114-101,10995.0,19995,Nike,"The LeBron x John Elliott Icon brings the clean and layered approach of a lifestyle shoe to a hardwood classic. Cushioning from the LeBron 8 combines with court-inspired details and translucent materials as a tribute to Elliott's favourite shoe in the series. The result: Power, unleashed.",4.8,6
Nike Air Max 270 Flyknit,AO1023-005,10995.0,15995,Nike,"Feel the Air, both above and below, with the Nike Air Max 270 Flyknit Men's Shoe. It features Nike's biggest heel Air unit yet, plus an ultra-breathable Flyknit upper that helps keep you cool when the temperatures rise. Classic colour combinations nod to iconic Air Max models of the past, delivering a modern, streamlined look that's rooted in Nike sneaker heritage.",4.4,10
Air Jordan 13 Retro Chinese New Year,CW4409-100,10995.0,19995,Nike,"Michael Jordan's stealthy creativity on the court earned him the nickname ""Black Cat"". The Air Jordan 13 Retro is based on the OG model and has responsive cushioning and premium materials. This version features special details to honour the Chinese New Year.",5.0,1
Nike Zoom Pegasus Turbo Shield,BQ1896-002,17995.0,12597,Nike,"The Nike Zoom Pegasus Turbo Shield delivers your favourite lightweight running shoe in a smart, weatherised design, so you can continue training in confidence despite those dark and rainy months.",4.1,11
Nike Air Wildwood ACG,AO3116-004,8995.0,5397,Nike,"From rain and mud to sunny afternoons, the Wildwood debuted in 1989 as a direct descendent of the Nike Escape. With design influence from the Pegasus, it was designed as an off-road sneaker meant to take you through rough terrain. The special sawtooth Waffle outsole was further proof that conquering bad weather didn't mean drabness.",3.4,7
Nike Air Max 720,CI3870-100,10995.0,15995,Nike,"The Nike Air Max 720 goes bigger than ever before with Nike's tallest Air unit yet, which offers more air underfoot for unprecedented, all-day comfort. Has Air Max gone too far? We hope so.",0.0,0
LeBron 16 Low,CI2668-004,13995.0,11197,Nike,"LeBron is unstoppable on the court and just as influential off of it. The year 2003, LeBron's rookie season and a pivotal year in culture, inspires the LeBron 16 Low. It is powered by Max Air and Zoom Air cushioning technologies, and embodies his clout and versatility.",4.7,17
Air Jordan 14 Retro,487471-003,17995.0,14397,Nike,"The Air Jordan 14 Retro has class, comfort and the singular look of the original, with heritage-inspired colours, full-grain leather and responsive Zoom Air cushioning.",4.2,12
Nike Air Force 1 Type-2,CT2584-100,10995.0,11995,Nike,"The Nike Air Force 1 Type-2 brings a handmade touch to an iconic look. Featuring overlays of rubber at the toe and a closure system around the heel that nods to the OG high top, it lets you step into a new dimension of AF-1 style.",0.0,0
Nike Free RN Flyknit 3.0,AQ5708-201,10995.0,6597,Nike,Never worry about laces in the Nike Free RN Flyknit 3.0. This remix leaves them out—letting you slip in quickly and hit your stride even faster. Supportive yarns join stretchy Flyknit for a lightweight upper that feels like a second skin. Heel-to-toe grooves in outsole move and bend with every stride.,4.1,13
Nike SB Air Max Stefan Janoski 2,AQ7477-009,10995.0,9995,Nike,"The Nike SB Air Max Stefan Janoski 2 hugs your foot with a breathable textile upper. A Max Air unit in the heel cushions every step, while a flat rubber outsole optimises grip when you're on your board.",2.6,11
Nike Air Zoom Pegasus 36 Trail,AR5676-401,10995.0,10995,Nike,"An icon hits the paths less travelled in the Nike Air Zoom Pegasus 36 Trail. Perforated mesh upper offers breathable comfort, and double Zoom Air units cushion your stride. Outsole lugs optimise traction when running uphill.",4.2,9
Nike Tiempo Legend 8 Club IC,AT6110-004,4495.0,3147,Nike,The Nike Tiempo Legend 8 Club IC takes the touch of textured synthetic leather and adds a grippy rubber outsole for multi-directional traction.,2.0,1
Nike Flex TR 9,AQ7491-008,10995.0,5495,Nike,"Designed for low-impact workouts and circuit training, the Nike Flex TR 9 pairs a breathable mesh and synthetic upper with a supportive platform designed for flexibility and traction.",2.9,8
Nike Epic Phantom React,CI1291-400,13995.0,8397,Nike,"Soft to the touch, the Nike Epic Phantom React lets go of laces for a slip-on style that gets you up and running in no time. A snug, secure, sock-like fit within a breathable Flyknit and synthetic upper feels as though the Phantom ""disappears"" as you run.",5.0,3
Nike Metcon 5 AMP,CN5455-160,10995.0,11995,Nike,The Nike Metcon 5 AMP arms you with stability for heavy lifting and traction for sprints during high-impact training. It combines breathability and durability to be your secret weapon in the gym.,4.5,2
Nike SB Air Zoom Bruin Edge,CD5036-100,10995.0,7995,Nike,"The Nike SB Air Zoom Bruin Edge puts a DIY spin on an iconic skate shoe. Frayed stitching, exposed foam and a mix of materials create a patched look that's built to perform. Stencils are included so you can take the DIY look to the next level.",5.0,1
Nike ISPA Air Max 720,CQ6278-001,10995.0,17995,Nike,"Utilising the latest innovations and Nike's ISPA project—which touts a philosophy of improvise, scavenge, protect and adapt—the Nike ISPA Air Max 720 delivers a smooth feel. It features Nike’s tallest Air unit yet, providing cushioned support along with innovative details.",0.0,0
Nike x Undercover React Presto,CU3459-200,10995.0,15995,Nike,"Jun Takahashi's vision of chaos and balance continues with the Nike x Undercover React Presto. An OG Presto design uses new details that pay homage to last season's collaboration, the React Boot.",5.0,1
Nike Vandalised,BQ3610-100,10995.0,7697,Nike,"The Nike Vandalised puts a totally new spin on the original 1984 Nike Vandal. Full of classic Nike b-ball swagger, the shoe's rearranged components give a bold new asymmetrical look.",0.0,0
Nike Signal D/MS/X,AT5303-100,10995.0,7697,Nike,"Inspired by the chopping, cutting and rebuilding of custom cars and bikes, the Nike Signal D/MS/X overturns the idea of sportswear with style and attitude. With layered materials and intricate detailing, it uses innovations in an irreverent way that's more aesthetic than athletic.",2.7,3
Nike Air Max 720 (OBJ),CK2531-001,16995.0,13597,Nike,"Disrupt the atmosphere and let your light shine in the Nike Air Max 720 (OBJ), featuring Nike's tallest Air unit yet. Its colours take inspiration from the natural world, a counterpoint to the shoe's futuristic look.",5.0,5
Nike Vandalised LX,BQ3611-100,10995.0,8797,Nike,"The Nike Vandalised LX hacks Nike DNA for a totally new spin on the original 1984 Nike Vandal, a basketball classic. Rearranging all the components creates a bold new look with asymmetrical details.",5.0,1
Nike Canyon,CV5515-001,10995.0,5995,Nike,"The Nike Canyon Sandal sets your journey off in style. Heritage-inspired design features a beefy outsole, plush foam midsole, triple-strap closure and premium metallic finishes. From cityscapes to the river banks, this versatile powerhouse will keep you steady on your feet and comfortable tackling whatever lies ahead.",0.0,0
Nike Flex RN 2019,AQ7487-201,10995.0,6995,Nike,"With a stretchable knit in the upper, the Nike Flex RN 2019 makes every run comfortable as it expands and contracts along with your foot. Dual-density foam gives you cushioned comfort for pounding out the miles, while grooves in the outsole provide flexibility from heel to toe.",3.8,6
Nike Free RN 5.0,AQ1289-003,7995.0,5597,Nike,"Ideal for runs up to 3 miles, the Nike Free RN 5.0 returns to its roots as a natural motion shoe. An updated flex groove pattern and modified midsole foam provides more flexibility than its predecessor, creating a barefoot sensation with every step. At the upper, breathable and stretchy mesh moves with your foot, while synthetic suede overlays provide stable support.",3.9,25
NikeCourt Air Max Vapor Wing MS,BQ0129-106,10995.0,6495,Nike,"The NikeCourt Air Max Vapor Wing MS is the perfect pairing of style and comfort for your match. Translucent textile shows off the technology within, while rubber on the toe increases durability. An Air Max unit provides legendary, lightweight cushioning.",3.5,2
Nike Air Max 90 NS SE,881105-800,9995.0,7997,Nike,The Nike Air Max 90 SE Women's Shoe combines classic design lines with rich materials for an elevated look that's true to the original.,5.0,2
Nike Mercurial Vapor 13 Club TF,AT7999-414,4995.0,3497,Nike,"The Nike Mercurial Vapor 13 Club TF is built for high-speed play. A synthetic upper wraps your foot for streamlined speed, while rubber studs give you the traction you need on artificial-turf surfaces.",0.0,0
Nike React Vision,CI7523-002,10995.0,10995,Nike,"The Nike React Vision is a story of surreal comfort. Layered textures, shapes and vivid colours are combined in a design influenced by the exaggerated world of our dreams, while React foam and an ultra-plush tongue provide surreal comfort. DIMSIX on the tongue tab rises high off the collar to add just a touch of Nike's own origin story.",4.3,3
Nike Air Max 2090,CT7698-600,10995.0,11995,Nike,"Bring the past into the future with the Nike Air Max 2090, a bold look inspired by the DNA of the iconic Air Max 90. Brand-new Nike Air cushioning underfoot adds unparalleled comfort while transparent knit and vibrantly coloured textiles on the upper blend with timeless OG features for an edgy, modernised look.",5.0,2
Nike Air Max Dia Winter,BQ9665-301,10995.0,10995,Nike,"Designed specifically for a woman's foot, the Nike Air Max Dia Winter delivers a lifted and airy aesthetic in a sleek shape. The minimal upper modernises the look, while a Max Air unit is amplified even further by an exaggerated midsole for a boost of style.",4.4,5
Nike Mercurial Superfly 7 Elite SE FG,CD6721-808,10995.0,22995,Nike,"Building on the 360-degree Flyknit innovation of the 6, the Nike Mercurial Superfly 7 Elite SE FG adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help super-charge traction. An insole with NikeGrip technology provides maximum interior traction underfoot and lightweight cushioning.",0.0,0
Nike Zoom Pegasus Turbo 2,BV7766-100,15995.0,12797,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a feather-light upper, while innovative foam brings revolutionary responsiveness to your long-distance training.",2.7,3
Nike SB Shane,BV0657-400,10995.0,6495,Nike,"Shane O'Neill put the same attention to detail into every aspect of his signature shoe as he does in his almost otherworldly skating. From the low-key perforated ventilation at the toe, to the double lacing option and the no-break-in remastered sole, the Nike SB Shane gets all the details right.",4.7,3
Nike Kawa Shower,832655-001,10995.0,1595,Nike,"The Nike Kawa Shower Women's Slide is ideal for post-workout comfort. Easily packable, they can be tossed into your bag and worn anytime.",0.0,0
Nike Air VaporMax 360,CK2719-400,10995.0,18995,Nike,"Featuring a full-length foam midsole and VaporMax Air unit, the Nike Air VaporMax 360 gives you remarkable underfoot comfort with bold 2000s style inspired by the Air Max 360.",2.2,5
Air Jordan 1 Mid,554724-050,10995.0,9995,Nike,"The Air Jordan 1 Mid Shoe is inspired by the first AJ1, offering OG fans a look at how far the Jordan brand has come since 1985.",0.0,0
Nike Phantom Vision 2 Academy Dynamic Fit MG,CD4156-606,10995.0,8495,Nike,"The Nike Phantom Vision 2 Academy Dynamic Fit MG brings a new level of fierce precision to the pitch. A foot-hugging inner sleeve is concealed in a NIKESKIN upper to create a boot for the finishers, the providers and the battlers of today's game.",0.0,0
Nike Air Max FF 720,AO3189-600,18995.0,13297,Nike,"Part shoe, part sandal, the Nike Air Max FF 720 takes you into a new realm of Air. Built specifically for a woman's foot, it features premium leather on heightened foam for bold versatility and unbelievable comfort. Cinch it up with its unique drawcord system and make the streets your runway.",3.5,6
Jordan Proto-Max 720,BQ6623-070,15995.0,12797,Nike,"Inspired by outer space flight, the Jordan Proto-Max 720 provides all-day comfort with a future-forward look. An outer shroud covers the sock-like bootie construction, while Nike Air cushions every step.",4.4,18
Nike Joyride Run Flyknit,AQ2731-500,14995.0,11997,Nike,The Nike Joyride Run Flyknit is designed to help make running feel easier and give your legs a day off. Tiny foam beads underfoot contour to your foot for cushioning that stands up to your mileage.,4.4,26
Nike Odyssey React Flyknit 2,AH1016-602,9995.0,5997,Nike,"The Nike Odyssey React Flyknit 2 Women's Running Shoe delivers a strategic combination of lightweight Flyknit and synthetic material for support just where you need it. Underfoot, Nike React cushioning delivers a soft, springy ride for a route that begs to be crushed.",3.4,26
Nike Joyride Optik,AJ6844-007,15995.0,11197,Nike,Lounge wherever you go and let the Nike Joyride Optik take you into a new world of cosy by placing your feet directly on the soft cushioning of its innovative bead-pods. The sleek silhouette features a zip-closure system and fun colour accents for a unique look that doesn't sacrifice comfort.,0.0,0
Nike React Element 55 SE,CN3591-002,10995.0,11995,Nike,"The Nike React Element 55 SE borrows design lines from heritage runners like the Nike Internationalist, adds reflective graphics and combines it with Nike React technology for a smooth ride.",5.0,1
Nike Air Max Dia LX,CI1214-004,9995.0,7997,Nike,"Designed specifically for a woman's foot, the Nike Air Max Dia LX delivers a lifted and airy aesthetic in a new, sleek shape. The minimal upper modernises your look, while the Max Air unit, surrounded by clear plastic, elevates your style.",1.0,1
Nike Metcon 5,AQ1189-009,10995.0,10995,Nike,"The Nike Metcon 5 is our most tuned Metcon yet. This means specific stability for heavy lifting, traction made for speed and durability where you need it. It even includes a Hyperlift insert that's compatible with all prior versions of the Metcon. Meet your secret weapon for weight-lifting and high-impact training.",3.7,31
Nike Benassi,343880-090,10995.0,2495,Nike,The Nike Benassi Slide features a lined upper with a bold logo for plush comfort and an athletic look. A foam midsole and outsole provide lightweight impact protection.,4.1,33
Nike Zoom KD12 'YouTube',CQ7731-900,12995.0,10397,Nike,"Breaking new ground for athletes, KD provides unprecedented access to his life through his YouTube channel. It's this type of authentic connection that KD wanted to create with his fans when he first partnered with YouTube in 2017. In celebration of his channel, the KD12 'YouTube' features co-branded graphic hits on the tongue and heel that celebrate two icons coming together to change the game.",4.6,5
Nike Air Force 1 React,CD4366-002,10995.0,9995,Nike,"Refresh your look and step into a new AF-1 world with the Nike Air Force 1 React. It fuses modern design with iconic b-ball style for a big, bold look. The oversized Swoosh, large ""AIR"" on the midsole and new sole pattern let you express your modern world while Nike React technology adds exceptional underfoot comfort.",4.8,4
Nike Air Max 90,CI5646-200,11995.0,9597,Nike,"The Nike Air Max 90 stays true to its OG running roots with the iconic Waffle sole. Details and colours nod to the classic Lahar Escape Boot, delivering a vintage look from the wild.",4.8,5
Nike Air Zoom Pegasus 36,CD4573-001,10995.0,10995,Nike,"The iconic Nike Air Zoom Pegasus 36 returns with more perforations and mesh in the upper for targeted breathability across high-heat areas. A slimmer heel collar and tongue reduces bulk without compromising comfort, while exposed cables give you a snug fit at higher speeds.",5.0,2
Nike Air Max 98 NRG,BQ5613-001,15995.0,11197,Nike,"The Nike Air Max 98 features the OG design lines that were inspired by the walls of the Grand Canyon, while adding bursts of fresh colour on the upper. The fluid, textured look and full-length Nike Air cushioning set you apart from the pack.",0.0,0
Nike Zoom Fly 3,AT8241-002,10995.0,13995,Nike,"Inspired by the Vaporfly, the Nike Zoom Fly 3 gives distance runners race-day comfort and durability. The power of a carbon-fibre plate and responsive cushioning keeps you in the running mile after mile.",4.8,12
Kyrie 6 EP,BQ4631-100,10995.0,10995,Nike,"Engineered for Kyrie Irving's unpredictable creativity on the court, the Kyrie 6 focuses on comfort, control and energy return to help him go fast and stay fresh. Bouncy cushioning is paired with soft yet supportive foam for great responsiveness and a smooth heel-to-toe transition. The midfoot strap and plush, padded collar lock him in and help keep him a step ahead of the competition.",0.0,0
Nike Air Force 1 Shadow,CI0919-100,10995.0,8995,Nike,"The Nike Air Force 1 Shadow pays homage to the women who are setting an example for the next generation by being forces of change in their community. This sneaker reflects this ethos in its design with double the Swoosh, double the height and double the force.",4.8,20
Nike Air Max Tailwind IV,AQ2567-002,13995.0,8397,Nike,The Nike Air Max Tailwind IV gives a new look to the '90s classic. Max Air units give you comfort and style that last.,5.0,1
Nike Potential 3,844127-108,10995.0,4495,Nike,The Nike Potential 3 Unisex Cricket Shoe delivers lightweight cushioning and superb grip on the field with a Phylon midsole and rubber outsole.,5.0,1
Nike Mercurial Vapor 13 Academy IC,AT7993-414,7495.0,5247,Nike,"The soft upper of the Nike Mercurial Vapor 13 Academy IC wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on the court or street.",0.0,0
Nike x Olivia Kim Air Max 98,CK3309-001,15995.0,11197,Nike,"NYC in the '90s—if you spent much time in one of the many neighbourhoods, you'd hear SUVs driving around bumping Jamaican dancehall music at full blast. The Nike x Olivia Kim Air Max 98 celebrates the music and culture of NYC as remembered by designer Olivia. The fresh red-yellow-green take on the iconic Air Max 98 captures the vibrancy of the city's Rastafarian community.",4.5,2
NikeCourt Royale,749747-010,4495.0,3597,Nike,"Taking inspiration from the archives, the NikeCourt Royale Men's Shoe brings retro tennis style in a modern package for everyday comfort.",1.5,2
Nike Air Huarache,634835-108,10995.0,8995,Nike,"Designed to stretch with your foot, the Nike Air Huarache Women's Shoe has remained a sneaker staple since its 1991 debut, when it changed the face of running footwear forever.",4.5,63
KD Trey 5 VII EP,AT1198-401,10995.0,7995,Nike,"Kevin Durant likes a shoe that feels broken-in straight away but still provides containment and support. The KD Trey 5 VII EP hits the ground running with a combination of bouncy cushioning with a precise, supportive fit that's ready to go right out of the box.",0.0,0
